date,estimator,allocator,pred_vol,real_vol,pred_var,real_var,enb,hhi,cond_number,eff_rank,top1_share,q,lambda_max,lambda_min
2023-01-03,factor_model,max_diversification,0.010399,0.008784,0.000108,0.000077,9.020863,0.113692,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-02-02,sample,equal_weight,0.014620,0.009710,0.000214,0.000094,25.402681,0.033333,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,sample,inverse_variance,0.011668,0.007189,0.000136,0.000052,26.640268,0.047001,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,sample,minimum_variance,0.009065,0.006888,0.000082,0.000047,6.574505,0.157928,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,sample,risk_parity,0.012611,0.007856,0.000159,0.000062,30.000000,0.038282,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,sample,hrp,0.011288,0.006875,0.000127,0.000047,24.922169,0.053706,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,sample,max_diversification,0.011150,0.007431,0.000124,0.000055,8.757649,0.113011,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,ledoit_wolf,equal_weight,0.014153,0.009710,0.000200,0.000094,25.438986,0.033333,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,ledoit_wolf,inverse_variance,0.011527,0.007311,0.000133,0.000053,27.473272,0.044195,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,ledoit_wolf,minimum_variance,0.008998,0.006857,0.000081,0.000047,6.803050,0.151407,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,ledoit_wolf,risk_parity,0.012246,0.007873,0.000150,0.000062,30.000000,0.038114,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,ledoit_wolf,hrp,0.011006,0.007005,0.000121,0.000049,24.904084,0.051421,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,ledoit_wolf,max_diversification,0.010687,0.007313,0.000114,0.000053,9.309316,0.112385,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,constant_corr,equal_weight,0.014559,0.009710,0.000212,0.000094,25.402681,0.033333,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,constant_corr,inverse_variance,0.011620,0.007189,0.000135,0.000052,26.640268,0.047001,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,constant_corr,minimum_variance,0.009027,0.006888,0.000081,0.000047,6.574571,0.157927,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,constant_corr,risk_parity,0.012558,0.007856,0.000158,0.000062,30.000000,0.038282,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,constant_corr,hrp,0.011241,0.006875,0.000126,0.000047,24.922169,0.053706,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,constant_corr,max_diversification,0.011104,0.007431,0.000123,0.000055,8.757654,0.113011,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,rmt_hard,equal_weight,0.014617,0.009710,0.000214,0.000094,25.415536,0.033333,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,rmt_hard,inverse_variance,0.011629,0.007152,0.000135,0.000051,26.544453,0.047395,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,rmt_hard,minimum_variance,0.009025,0.006893,0.000081,0.000048,6.667071,0.156142,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,rmt_hard,risk_parity,0.012611,0.007856,0.000159,0.000062,30.000000,0.038287,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,rmt_hard,hrp,0.011133,0.006817,0.000124,0.000046,23.453270,0.056874,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,rmt_hard,max_diversification,0.010813,0.007847,0.000117,0.000062,7.979388,0.127771,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,rmt_soft,equal_weight,0.014620,0.009710,0.000214,0.000094,25.405110,0.033333,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,rmt_soft,inverse_variance,0.011630,0.007167,0.000135,0.000051,26.522958,0.047425,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,rmt_soft,minimum_variance,0.009063,0.006903,0.000082,0.000048,6.682399,0.155725,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,rmt_soft,risk_parity,0.012611,0.007856,0.000159,0.000062,30.000000,0.038284,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,rmt_soft,hrp,0.011388,0.006926,0.000130,0.000048,25.511237,0.051191,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,rmt_soft,max_diversification,0.011070,0.007526,0.000123,0.000057,8.935684,0.112675,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,rmt_rie,equal_weight,0.013323,0.009710,0.000178,0.000094,25.428389,0.033333,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,rmt_rie,inverse_variance,0.010588,0.007152,0.000112,0.000051,26.786509,0.047176,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,rmt_rie,minimum_variance,0.008221,0.006936,0.000068,0.000048,6.577654,0.157989,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,rmt_rie,risk_parity,0.011491,0.007852,0.000132,0.000062,30.000000,0.038302,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,rmt_rie,hrp,0.010294,0.006999,0.000106,0.000049,25.247991,0.051877,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,rmt_rie,max_diversification,0.010140,0.007433,0.000103,0.000055,9.678816,0.106856,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,factor_model,equal_weight,0.014707,0.009710,0.000216,0.000094,24.983720,0.033333,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,factor_model,inverse_variance,0.011377,0.007189,0.000129,0.000052,27.625800,0.047001,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,factor_model,minimum_variance,0.007819,0.007445,0.000061,0.000055,5.824881,0.176660,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,factor_model,risk_parity,0.012259,0.007781,0.000150,0.000061,30.000000,0.039913,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,factor_model,hrp,0.010513,0.006925,0.000111,0.000048,24.762584,0.060299,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-02-02,factor_model,max_diversification,0.009483,0.007545,0.000090,0.000057,8.334278,0.137184,443.414428,7.195015,0.542029,0.250000,0.007730,0.000017
2023-03-06,sample,equal_weight,0.014237,0.011005,0.000203,0.000121,25.094058,0.033333,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,sample,inverse_variance,0.011181,0.009401,0.000125,0.000088,26.330964,0.048307,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,sample,minimum_variance,0.008787,0.007585,0.000077,0.000058,6.129485,0.168598,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,sample,risk_parity,0.012169,0.010016,0.000148,0.000100,30.000000,0.038564,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,sample,hrp,0.010812,0.009293,0.000117,0.000086,24.871993,0.052649,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,sample,max_diversification,0.011139,0.010294,0.000124,0.000106,6.061313,0.157792,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
2023-03-06,ledoit_wolf,equal_weight,0.013716,0.011005,0.000188,0.000121,25.143047,0.033333,395.739013,7.743759,0.510871,0.250000,0.007492,0.000019
