date,vol,enb,dr,weight_min,weight_max,weight_hhi,n_nonzero,no_trade,strategy
2024-02-01,0.007711,5.509015,1.548616,0.000000,0.314374,0.192655,8,0,sample+max_diversification
2024-03-11,0.008205,4.856863,1.529185,0.000000,0.409160,0.236262,7,0,sample+max_diversification
2024-04-11,0.008044,5.284009,1.523095,0.000000,0.387094,0.220956,8,0,sample+max_diversification
2024-05-15,0.008132,5.526846,1.493462,0.000000,0.384387,0.217181,8,0,sample+max_diversification
2024-06-14,0.007877,5.724388,1.487514,0.000000,0.415345,0.229046,8,0,sample+max_diversification
2024-07-15,0.007797,5.390838,1.504023,0.000000,0.443545,0.247542,8,0,sample+max_diversification
2024-08-13,0.007493,5.023708,1.554569,0.000000,0.490213,0.283430,8,0,sample+max_diversification
2024-09-11,0.007344,4.707304,1.603190,0.000000,0.511427,0.303757,8,0,sample+max_diversification
2024-10-21,0.010985,3.301464,1.433361,0.000000,0.466108,0.322722,7,0,sample+max_diversification
2024-11-19,0.011269,3.407451,1.443269,0.000000,0.520223,0.344409,6,0,sample+max_diversification
2024-12-18,0.011606,3.360328,1.429849,0.000000,0.534094,0.356638,6,0,sample+max_diversification
2025-01-17,0.011917,3.307407,1.425256,0.000000,0.547323,0.371238,7,0,sample+max_diversification
2025-02-25,0.011662,3.199112,1.454667,0.000000,0.543186,0.372490,6,0,sample+max_diversification
2025-03-26,0.011408,3.324611,1.453225,0.000000,0.503950,0.339117,6,0,sample+max_diversification
2025-04-25,0.012033,3.278634,1.422130,0.000000,0.535443,0.365755,5,0,sample+max_diversification
2025-05-29,0.011899,3.227367,1.427618,0.000000,0.537846,0.369432,5,0,sample+max_diversification
2025-06-30,0.011793,3.157655,1.425766,0.000000,0.539479,0.372695,5,0,sample+max_diversification
2025-07-29,0.011726,3.176718,1.429380,0.000000,0.537594,0.370983,5,0,sample+max_diversification
2025-08-27,0.011735,3.141842,1.430608,0.000000,0.538408,0.372470,5,0,sample+max_diversification
2025-09-25,0.011809,3.160065,1.444612,0.000000,0.540994,0.373056,5,0,sample+max_diversification
